,datetime,temperature,windspeed,wind_direction,humidity,sunlight,sunlight_QC,radiation,total_cloud,medium_low_cloud,minimum_ceiling_cloud,visibility,ground_temperature,underground_temperature,hour,generation
192,2017-01-09 1:00,7.1,5.0,340.0,92.0,0.0,9.0,0.0,0.0,6.0,7.0,882,6.8,8.1,1.0,0.0
193,2017-01-09 2:00,6.7,5.9,340.0,97.0,0.0,9.0,0.0,0.0,0.0,4.0,508,6.6,8.0,2.0,0.0
194,2017-01-09 3:00,6.2,7.0,340.0,89.0,0.0,9.0,0.0,10.0,6.0,5.0,1012,6.0,7.9,3.0,0.0
195,2017-01-09 4:00,6.0,7.1,340.0,86.0,0.0,9.0,0.0,10.0,4.0,7.0,1062,5.9,7.7,4.0,0.0
196,2017-01-09 5:00,5.8,6.6,340.0,80.0,0.0,9.0,0.0,10.0,7.0,9.0,1358,5.6,7.5,5.0,0.0
197,2017-01-09 6:00,5.6,6.5,340.0,80.0,0.0,9.0,0.0,10.0,7.0,10.0,1441,5.4,7.3,6.0,0.0
198,2017-01-09 7:00,5.1,6.2,340.0,86.0,0.0,9.0,0.0,10.0,6.0,7.0,1992,4.9,7.2,7.0,0.0
199,2017-01-09 8:00,5.2,7.5,340.0,77.0,0.0,0.0,0.0,10.0,9.0,7.0,1229,5.0,7.0,8.0,0.0
200,2017-01-09 9:00,5.4,4.9,340.0,79.0,0.0,0.0,0.0,10.0,9.0,8.0,573,5.2,6.9,9.0,9600.0
201,2017-01-09 10:00,6.0,8.9,340.0,71.0,0.1,0.0,0.25,10.0,9.0,12.0,791,6.8,7.0,10.0,777600.0
202,2017-01-09 11:00,6.8,9.0,340.0,69.0,0.5,0.0,0.82,7.0,7.0,12.0,1591,9.1,7.2,11.0,2976000.0
203,2017-01-09 12:00,6.4,9.2,360.0,68.0,0.3,0.0,0.75,9.0,9.0,9.0,2000,9.2,7.6,12.0,4464000.0
204,2017-01-09 13:00,6.8,8.9,360.0,69.0,0.3,0.0,0.79,9.0,9.0,9.0,1964,11.2,7.9,13.0,4377600.0
205,2017-01-09 14:00,7.3,9.0,360.0,64.0,1.0,0.0,1.54,3.0,3.0,9.0,1889,12.4,8.2,14.0,7689600.0
206,2017-01-09 15:00,7.1,10.1,360.0,69.0,1.0,0.0,1.49,7.0,7.0,9.0,1950,9.8,8.5,15.0,8304000.0
207,2017-01-09 16:00,6.9,9.4,360.0,70.0,1.0,0.0,0.92,3.0,3.0,9.0,1877,10.4,8.6,16.0,5164800.0
208,2017-01-09 17:00,5.5,8.0,360.0,75.0,0.6,0.0,0.31,2.0,2.0,8.0,1843,6.5,8.3,17.0,1718400.0
209,2017-01-09 18:00,4.4,7.1,360.0,77.0,0.1,0.0,0.05,6.0,6.0,8.0,1811,4.4,7.8,18.0,192000.0
210,2017-01-09 19:00,4.0,6.0,360.0,78.0,0.0,9.0,0.0,0.0,7.0,9.0,1991,3.6,7.3,19.0,0.0
211,2017-01-09 20:00,3.5,4.8,340.0,79.0,0.0,9.0,0.0,0.0,1.0,0.0,2000,2.9,6.8,20.0,0.0
212,2017-01-09 21:00,3.1,5.2,340.0,76.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,2.4,6.4,21.0,0.0
213,2017-01-09 22:00,2.9,4.6,340.0,77.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,2.0,6.0,22.0,0.0
214,2017-01-09 23:00,2.8,4.7,340.0,77.0,0.0,9.0,0.0,0.0,1.0,10.0,2000,1.8,5.7,23.0,0.0
215,2017-01-10 0:00,2.8,5.2,340.0,74.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,1.5,5.4,0.0,0.0
216,2017-01-10 1:00,2.9,6.4,340.0,74.0,0.0,9.0,0.0,0.0,2.0,10.0,2000,1.6,5.2,1.0,0.0
217,2017-01-10 2:00,3.0,6.7,340.0,73.0,0.0,9.0,0.0,0.0,9.0,9.0,2000,2.0,5.0,2.0,0.0
218,2017-01-10 3:00,2.8,5.3,360.0,73.0,0.0,9.0,0.0,6.0,6.0,10.0,2000,2.0,5.0,3.0,0.0
219,2017-01-10 4:00,3.0,5.5,360.0,74.0,0.0,9.0,0.0,7.0,7.0,10.0,2000,2.4,4.9,4.0,0.0
220,2017-01-10 5:00,3.0,6.5,340.0,73.0,0.0,9.0,0.0,8.0,8.0,11.0,2000,2.6,4.9,5.0,0.0
221,2017-01-10 6:00,3.1,6.1,360.0,70.0,0.0,9.0,0.0,8.0,8.0,11.0,2000,2.8,5.0,6.0,0.0
222,2017-01-10 7:00,3.2,6.5,360.0,69.0,0.0,9.0,0.0,9.0,9.0,11.0,2000,2.9,4.9,7.0,0.0
223,2017-01-10 8:00,3.3,7.0,360.0,64.0,0.0,0.0,0.0,9.0,9.0,12.0,2000,3.0,5.0,8.0,0.0
224,2017-01-10 9:00,3.4,4.6,360.0,69.0,0.0,0.0,0.09,9.0,9.0,12.0,2000,3.9,5.0,9.0,268800.0
225,2017-01-10 10:00,3.9,6.9,340.0,61.0,0.0,0.0,0.23,9.0,9.0,12.0,2000,5.1,5.2,10.0,854400.0
226,2017-01-10 11:00,4.7,7.0,360.0,61.0,0.2,0.0,0.63,9.0,9.0,12.0,2000,7.7,5.6,11.0,3187200.0
227,2017-01-10 12:00,4.4,8.0,360.0,62.0,0.1,0.0,0.46,9.0,9.0,10.0,2000,7.4,5.9,12.0,2323200.0
228,2017-01-10 13:00,5.0,7.2,360.0,68.0,0.4,0.0,0.93,9.0,9.0,10.0,2000,10.9,6.3,13.0,3408000.0
229,2017-01-10 14:00,6.4,5.2,360.0,62.0,1.0,0.0,1.59,1.0,1.0,10.0,2000,11.9,6.8,14.0,8870400.0
230,2017-01-10 15:00,5.9,5.3,360.0,71.0,1.0,0.0,1.05,6.0,6.0,11.0,2000,8.0,7.2,15.0,5232000.0
231,2017-01-10 16:00,5.1,5.7,360.0,72.0,0.7,0.0,0.66,5.0,5.0,9.0,2000,7.9,7.3,16.0,4022400.0
232,2017-01-10 17:00,4.5,5.0,360.0,80.0,0.5,0.0,0.36,8.0,8.0,7.0,2000,5.6,7.3,17.0,1152000.0
233,2017-01-10 18:00,3.8,8.3,360.0,96.0,0.1,0.0,0.02,8.0,8.0,4.0,2000,4.5,7.0,18.0,96000.0
234,2017-01-10 19:00,3.4,7.2,20.0,83.0,0.0,9.0,0.0,9.0,9.0,7.0,1942,3.8,6.6,19.0,0.0
235,2017-01-10 20:00,2.9,6.9,360.0,81.0,0.0,9.0,0.0,0.0,9.0,8.0,1981,3.2,6.3,20.0,0.0
236,2017-01-10 21:00,2.2,7.1,360.0,73.0,0.0,9.0,0.0,1.0,1.0,10.0,2000,2.3,5.9,21.0,0.0
237,2017-01-10 22:00,2.0,6.9,360.0,70.0,0.0,9.0,0.0,0.0,2.0,12.0,2000,1.8,5.4,22.0,0.0
238,2017-01-10 23:00,2.0,7.6,360.0,67.0,0.0,9.0,0.0,0.0,7.0,12.0,2000,1.9,5.1,23.0,0.0
239,2017-01-11 0:00,1.7,6.5,360.0,66.0,0.0,9.0,0.0,4.0,4.0,12.0,2000,1.6,4.9,0.0,0.0
240,2017-01-11 1:00,1.8,8.4,360.0,62.0,0.0,9.0,0.0,0.0,9.0,12.0,2000,1.9,4.7,1.0,0.0
241,2017-01-11 2:00,1.5,8.7,20.0,72.0,0.0,9.0,0.0,0.0,9.0,10.0,2000,1.9,4.6,2.0,0.0
242,2017-01-11 3:00,1.0,5.4,20.0,73.0,0.0,9.0,0.0,9.0,9.0,9.0,2000,1.8,4.5,3.0,0.0
243,2017-01-11 4:00,0.7,5.0,20.0,76.0,0.0,9.0,0.0,9.0,9.0,8.0,2000,1.7,4.4,4.0,0.0
244,2017-01-11 5:00,-0.1,2.0,50.0,74.0,0.0,9.0,0.0,8.0,8.0,8.0,1969,1.6,4.3,5.0,0.0
245,2017-01-11 6:00,-0.7,2.9,50.0,76.0,0.0,9.0,0.0,8.0,8.0,8.0,2000,1.1,4.2,6.0,0.0
246,2017-01-11 7:00,-1.3,3.0,50.0,72.0,0.0,9.0,0.0,9.0,9.0,11.0,2000,0.9,4.1,7.0,0.0
247,2017-01-11 8:00,-1.6,2.9,50.0,68.0,0.0,0.0,0.0,10.0,10.0,13.0,2000,0.7,3.9,8.0,0.0
248,2017-01-11 9:00,-1.4,1.3,70.0,59.0,0.3,0.0,0.19,9.0,9.0,13.0,2000,2.4,3.9,9.0,624000.0
249,2017-01-11 10:00,0.4,1.5,50.0,49.0,1.0,0.0,0.78,5.0,5.0,11.0,2000,6.8,4.2,10.0,4512000.0
250,2017-01-11 11:00,2.1,2.7,50.0,46.0,1.0,0.0,1.27,0.0,0.0,0.0,2000,3.7,4.6,11.0,7785600.0
251,2017-01-11 12:00,2.6,4.3,360.0,47.0,1.0,0.0,1.58,0.0,0.0,0.0,1997,5.6,4.9,12.0,9225600.0
252,2017-01-11 13:00,3.2,4.2,360.0,49.0,1.0,0.0,1.71,0.0,0.0,0.0,2000,11.5,5.4,13.0,9945600.0
253,2017-01-11 14:00,3.3,4.4,360.0,51.0,1.0,0.0,1.64,0.0,0.0,0.0,2000,11.9,5.9,14.0,9676800.0
254,2017-01-11 15:00,4.0,4.4,360.0,54.0,1.0,0.0,1.38,1.0,1.0,12.0,2000,8.4,6.3,15.0,8505600.0
255,2017-01-11 16:00,3.7,4.1,320.0,58.0,1.0,0.0,1.08,6.0,6.0,12.0,2000,8.9,6.6,16.0,6316800.0
256,2017-01-11 17:00,3.3,4.5,340.0,61.0,1.0,0.0,0.47,3.0,1.0,12.0,2000,4.5,6.5,17.0,2908800.0
257,2017-01-11 18:00,2.8,3.7,340.0,65.0,0.2,0.0,0.06,7.0,7.0,13.0,2000,3.7,6.2,18.0,268800.0
258,2017-01-11 19:00,3.0,5.5,360.0,83.0,0.0,9.0,0.0,0.0,9.0,7.0,2000,3.8,5.9,19.0,0.0
259,2017-01-11 20:00,2.6,3.5,320.0,91.0,0.0,9.0,0.0,4.0,4.0,12.0,2000,3.4,5.7,20.0,0.0
260,2017-01-11 21:00,2.8,3.4,320.0,89.0,0.0,9.0,0.0,6.0,6.0,14.0,2000,2.7,5.5,21.0,0.0
261,2017-01-11 22:00,2.6,2.3,360.0,87.0,0.0,9.0,0.0,0.0,9.0,48.0,2000,2.6,5.3,22.0,0.0
262,2017-01-11 23:00,2.4,2.1,340.0,87.0,0.0,9.0,0.0,0.0,10.0,46.0,1988,2.5,5.1,23.0,0.0
263,2017-01-12 0:00,1.8,2.5,360.0,79.0,0.0,9.0,0.0,6.0,6.0,0.0,2000,1.4,4.9,0.0,0.0
264,2017-01-12 1:00,1.3,0.9,20.0,84.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,0.5,4.5,1.0,0.0
265,2017-01-12 2:00,0.8,0.7,180.0,86.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,0.2,4.1,2.0,0.0
266,2017-01-12 3:00,1.1,0.9,270.0,76.0,0.0,9.0,0.0,1.0,1.0,14.0,2000,0.5,3.9,3.0,0.0
267,2017-01-12 4:00,2.3,3.6,320.0,70.0,0.0,9.0,0.0,6.0,6.0,49.0,2000,0.9,3.8,4.0,0.0
268,2017-01-12 5:00,3.3,3.7,340.0,71.0,0.0,9.0,0.0,4.0,4.0,12.0,2000,1.1,3.8,5.0,0.0
269,2017-01-12 6:00,3.2,2.8,320.0,75.0,0.0,9.0,0.0,3.0,3.0,12.0,2000,1.1,3.8,6.0,0.0
270,2017-01-12 7:00,4.0,3.7,290.0,70.0,0.0,9.0,0.0,7.0,7.0,13.0,2000,1.7,3.7,7.0,0.0
271,2017-01-12 8:00,4.3,4.3,290.0,68.0,0.0,0.0,0.0,4.0,2.0,17.0,2000,2.0,3.9,8.0,0.0
272,2017-01-12 9:00,4.9,2.7,290.0,69.0,0.0,0.0,0.18,7.0,0.0,0.0,2000,4.0,4.0,9.0,633600.0
273,2017-01-12 10:00,5.7,3.7,270.0,66.0,0.1,0.0,0.47,10.0,4.0,11.0,2000,6.2,4.4,10.0,2217600.0
274,2017-01-12 11:00,4.9,5.1,290.0,87.0,0.0,0.0,0.33,10.0,7.0,6.0,1683,5.2,4.8,11.0,1737600.0
275,2017-01-12 12:00,5.7,2.9,270.0,88.0,0.2,0.0,0.75,6.0,6.0,9.0,1273,9.4,5.3,12.0,1747200.0
276,2017-01-12 13:00,7.0,3.1,290.0,81.0,1.0,0.0,1.46,10.0,2.0,13.0,932,14.2,6.1,13.0,3561600.0
277,2017-01-12 14:00,7.1,6.5,320.0,63.0,0.5,0.0,0.91,4.0,4.0,9.0,671,11.5,6.7,14.0,3331200.0
278,2017-01-12 15:00,7.0,6.7,320.0,65.0,0.2,0.0,0.79,8.0,8.0,10.0,554,10.0,7.1,15.0,3513600.0
279,2017-01-12 16:00,6.0,4.3,320.0,82.0,0.0,0.0,0.36,10.0,8.0,8.0,433,7.4,7.1,16.0,1814400.0
280,2017-01-12 17:00,5.5,4.3,320.0,92.0,0.0,0.0,0.08,10.0,6.0,6.0,327,5.7,6.9,17.0,355200.0
281,2017-01-12 18:00,5.6,7.1,340.0,65.0,0.0,0.0,0.02,6.0,6.0,10.0,537,4.7,6.6,18.0,28800.0
282,2017-01-12 19:00,4.4,5.9,360.0,91.0,0.0,9.0,0.0,0.0,6.0,5.0,656,3.2,6.2,19.0,0.0
283,2017-01-12 20:00,3.2,3.7,360.0,91.0,0.0,9.0,0.0,0.0,0.0,0.0,685,2.2,5.7,20.0,0.0
284,2017-01-12 21:00,2.6,4.4,360.0,90.0,0.0,9.0,0.0,8.0,8.0,7.0,631,1.8,5.3,21.0,0.0
285,2017-01-12 22:00,2.1,3.8,20.0,91.0,0.0,9.0,0.0,0.0,6.0,7.0,723,1.2,4.9,22.0,0.0
286,2017-01-12 23:00,1.6,3.0,360.0,90.0,0.0,9.0,0.0,0.0,0.0,0.0,848,0.8,4.6,23.0,0.0
287,2017-01-13 0:00,1.3,3.3,340.0,88.0,0.0,9.0,0.0,0.0,0.0,0.0,990,0.4,4.3,0.0,0.0
288,2017-01-13 1:00,1.2,3.8,340.0,83.0,0.0,9.0,0.0,0.0,1.0,0.0,1366,0.2,4.0,1.0,0.0
289,2017-01-13 2:00,0.9,3.4,340.0,81.0,0.0,9.0,0.0,0.0,0.0,0.0,1522,0.1,3.8,2.0,0.0
290,2017-01-13 3:00,1.3,5.1,360.0,74.0,0.0,9.0,0.0,1.0,1.0,10.0,2000,0.0,3.6,3.0,0.0
291,2017-01-13 4:00,1.1,3.3,360.0,75.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.1,3.4,4.0,0.0
292,2017-01-13 5:00,1.0,3.7,340.0,75.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.2,3.3,5.0,0.0
293,2017-01-13 6:00,0.2,2.0,340.0,82.0,0.0,9.0,0.0,1.0,1.0,17.0,2000,-0.5,3.1,6.0,0.0
294,2017-01-13 7:00,-0.5,1.4,110.0,83.0,0.0,9.0,0.0,4.0,4.0,20.0,2000,-0.8,2.9,7.0,0.0
295,2017-01-13 8:00,-0.4,1.6,140.0,82.0,0.0,0.0,0.0,8.0,8.0,13.0,1861,0.0,2.8,8.0,0.0
296,2017-01-13 9:00,0.0,2.1,160.0,80.0,0.0,0.0,0.11,8.0,8.0,8.0,1664,1.3,3.0,9.0,259200.0
297,2017-01-13 10:00,1.7,3.0,160.0,73.0,0.7,0.0,0.59,3.0,3.0,15.0,1959,5.2,3.3,10.0,2601600.0
298,2017-01-13 11:00,3.6,2.0,200.0,77.0,1.0,0.0,0.97,2.0,2.0,12.0,1794,6.8,3.9,11.0,5116800.0
299,2017-01-13 12:00,5.6,3.0,270.0,72.0,1.0,0.0,1.32,0.0,0.0,0.0,1163,9.2,4.7,12.0,6912000.0
300,2017-01-13 13:00,6.5,10.0,320.0,54.0,0.6,0.0,0.92,6.0,6.0,12.0,717,7.7,5.4,13.0,4713600.0
301,2017-01-13 14:00,6.7,11.4,320.0,51.0,0.8,0.0,1.01,3.0,3.0,11.0,812,9.9,5.7,14.0,3964800.0
302,2017-01-13 15:00,5.1,10.8,340.0,78.0,0.8,0.0,0.84,7.0,7.0,10.0,770,7.1,5.9,15.0,4099200.0
303,2017-01-13 16:00,2.8,8.1,340.0,98.0,0.2,0.0,0.27,10.0,7.0,2.0,1029,3.9,5.9,16.0,1881600.0
304,2017-01-13 17:00,1.9,9.4,360.0,97.0,0.1,0.0,0.16,8.0,8.0,2.0,1240,3.3,5.6,17.0,624000.0
305,2017-01-13 18:00,1.8,11.9,340.0,71.0,0.0,0.0,0.02,7.0,7.0,8.0,2000,1.8,5.2,18.0,19200.0
306,2017-01-13 19:00,1.4,10.0,360.0,72.0,0.0,9.0,0.0,0.0,9.0,11.0,2000,1.6,4.7,19.0,0.0
307,2017-01-13 20:00,0.5,8.7,360.0,69.0,0.0,9.0,0.0,0.0,8.0,11.0,2000,0.5,4.3,20.0,0.0
308,2017-01-13 21:00,0.2,7.6,340.0,66.0,0.0,9.0,0.0,9.0,9.0,11.0,2000,0.4,4.0,21.0,0.0
309,2017-01-13 22:00,0.4,8.2,340.0,69.0,0.0,9.0,0.0,0.0,9.0,10.0,2000,0.3,3.7,22.0,0.0
310,2017-01-13 23:00,0.4,7.5,340.0,66.0,0.0,9.0,0.0,0.0,9.0,14.0,2000,0.5,3.5,23.0,0.0
311,2017-01-14 0:00,0.9,8.3,340.0,67.0,0.0,9.0,0.0,8.0,8.0,8.0,2000,0.8,3.4,0.0,0.0
312,2017-01-14 1:00,0.8,6.6,340.0,78.0,0.0,9.0,0.0,8.0,8.0,8.0,2000,1.0,3.4,1.0,0.0
313,2017-01-14 2:00,0.8,8.7,340.0,78.0,0.0,9.0,0.0,8.0,8.0,8.0,2000,0.9,3.4,2.0,0.0
314,2017-01-14 3:00,0.3,6.6,340.0,89.0,0.0,9.0,0.0,8.0,8.0,7.0,1854,0.6,3.3,3.0,0.0
315,2017-01-14 4:00,0.5,7.6,340.0,78.0,0.0,9.0,0.0,8.0,8.0,8.0,2000,0.4,3.2,4.0,0.0
316,2017-01-14 5:00,-0.1,7.9,360.0,98.0,0.0,9.0,0.0,8.0,8.0,2.0,1020,0.4,3.2,5.0,0.0
317,2017-01-14 6:00,-0.5,7.1,360.0,97.0,0.0,9.0,0.0,8.0,8.0,8.0,214,0.1,3.1,6.0,0.0
318,2017-01-14 7:00,-0.6,7.1,20.0,93.0,0.0,9.0,0.0,9.0,9.0,4.0,1355,0.3,3.0,7.0,0.0
319,2017-01-14 8:00,-1.2,4.9,20.0,95.0,0.0,0.0,0.0,8.0,8.0,8.0,833,0.2,3.0,8.0,0.0
320,2017-01-14 9:00,-1.6,5.5,20.0,98.0,0.0,0.0,0.09,8.0,8.0,8.0,279,0.5,3.0,9.0,105600.0
321,2017-01-14 10:00,-1.3,4.2,20.0,98.0,0.1,0.0,0.32,8.0,8.0,8.0,362,2.1,3.2,10.0,720000.0
322,2017-01-14 11:00,-0.4,4.8,360.0,98.0,0.4,0.0,0.58,9.0,9.0,2.0,1206,4.5,3.5,11.0,3139200.0
323,2017-01-14 12:00,0.0,7.3,360.0,91.0,0.4,0.0,0.63,8.0,8.0,8.0,1594,5.1,3.9,12.0,4454400.0
324,2017-01-14 13:00,-0.1,8.4,20.0,85.0,0.3,0.0,0.81,9.0,9.0,6.0,1987,6.0,4.3,13.0,5433600.0
325,2017-01-14 14:00,-0.4,8.1,20.0,75.0,0.4,0.0,0.81,9.0,9.0,7.0,2000,5.1,4.7,14.0,5904000.0
326,2017-01-14 15:00,-0.4,9.4,20.0,66.0,0.5,0.0,0.89,9.0,9.0,10.0,2000,4.6,4.7,15.0,7478400.0
327,2017-01-14 16:00,-0.8,10.1,360.0,63.0,0.8,0.0,0.79,9.0,9.0,11.0,2000,3.9,4.7,16.0,5404800.0
328,2017-01-14 17:00,-1.6,11.8,360.0,63.0,1.0,0.0,0.51,5.0,5.0,10.0,2000,0.6,4.3,17.0,2784000.0
329,2017-01-14 18:00,-2.0,8.6,360.0,69.0,0.1,0.0,0.05,9.0,9.0,10.0,2000,-0.1,3.7,18.0,230400.0
330,2017-01-14 19:00,-1.7,11.5,360.0,67.0,0.0,9.0,0.0,0.0,9.0,11.0,2000,-0.5,3.3,19.0,0.0
331,2017-01-14 20:00,-1.4,9.9,360.0,69.0,0.0,9.0,0.0,0.0,9.0,11.0,2000,-0.1,3.1,20.0,0.0
332,2017-01-14 21:00,-1.3,9.3,360.0,66.0,0.0,9.0,0.0,8.0,8.0,11.0,2000,-0.1,2.9,21.0,0.0
333,2017-01-14 22:00,-1.2,9.4,360.0,68.0,0.0,9.0,0.0,0.0,9.0,10.0,2000,-0.1,2.8,22.0,0.0
334,2017-01-14 23:00,-1.4,10.0,360.0,71.0,0.0,9.0,0.0,0.0,9.0,10.0,2000,-0.2,2.6,23.0,0.0
335,2017-01-15 0:00,-2.3,9.1,20.0,67.0,0.0,9.0,0.0,6.0,6.0,0.0,2000,-0.9,2.5,0.0,0.0
336,2017-01-15 1:00,-2.5,8.3,20.0,69.0,0.0,9.0,0.0,0.0,9.0,10.0,2000,-0.7,2.4,1.0,0.0
337,2017-01-15 2:00,-2.9,3.5,50.0,74.0,0.0,9.0,0.0,0.0,9.0,9.0,2000,-0.7,2.3,2.0,0.0
338,2017-01-15 3:00,-4.0,2.6,50.0,78.0,0.0,9.0,0.0,8.0,8.0,11.0,2000,-1.0,2.2,3.0,0.0
339,2017-01-15 4:00,-4.3,2.6,50.0,75.0,0.0,9.0,0.0,9.0,9.0,10.0,2000,-1.0,2.1,4.0,0.0
340,2017-01-15 5:00,-5.0,1.5,50.0,76.0,0.0,9.0,0.0,6.0,6.0,7.0,2000,-2.1,2.0,5.0,0.0
341,2017-01-15 6:00,-5.7,1.2,50.0,76.0,0.0,9.0,0.0,4.0,4.0,8.0,2000,-2.6,1.9,6.0,0.0
342,2017-01-15 7:00,-6.4,1.3,70.0,77.0,0.0,9.0,0.0,5.0,5.0,9.0,2000,-2.6,1.8,7.0,0.0
343,2017-01-15 8:00,-6.5,1.3,70.0,74.0,0.0,0.0,0.01,7.0,7.0,9.0,2000,-2.6,1.7,8.0,9600.0
344,2017-01-15 9:00,-4.8,0.5,90.0,65.0,0.8,0.0,0.28,0.0,0.0,0.0,2000,-0.6,1.7,9.0,1574400.0
345,2017-01-15 10:00,-3.7,2.4,20.0,66.0,1.0,0.0,0.85,0.0,0.0,0.0,1974,1.8,1.8,10.0,5126400.0
346,2017-01-15 11:00,-2.1,4.1,360.0,67.0,1.0,0.0,1.31,0.0,0.0,0.0,1978,0.1,1.8,11.0,8073600.0
347,2017-01-15 12:00,-0.4,4.0,360.0,64.0,1.0,0.0,1.65,0.0,0.0,0.0,2000,2.1,1.9,12.0,9552000.0
348,2017-01-15 13:00,1.2,5.4,20.0,63.0,1.0,0.0,1.78,0.0,0.0,0.0,2000,11.8,2.2,13.0,10512000.0
349,2017-01-15 14:00,2.3,4.3,20.0,64.0,1.0,0.0,1.72,4.0,4.0,9.0,2000,12.1,3.0,14.0,10214400.0
350,2017-01-15 15:00,1.5,7.7,360.0,66.0,1.0,0.0,1.5,1.0,1.0,10.0,2000,6.8,3.7,15.0,9177600.0
351,2017-01-15 16:00,1.7,5.8,360.0,71.0,1.0,0.0,1.04,2.0,2.0,10.0,2000,5.5,4.0,16.0,6960000.0
352,2017-01-15 17:00,1.1,5.5,360.0,75.0,1.0,0.0,0.48,4.0,4.0,7.0,2000,1.9,4.1,17.0,3302400.0
353,2017-01-15 18:00,-0.2,4.1,360.0,83.0,0.5,0.0,0.08,0.0,0.0,0.0,2000,0.0,3.7,18.0,403200.0
354,2017-01-15 19:00,-0.5,4.3,340.0,85.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.3,3.3,19.0,0.0
355,2017-01-15 20:00,-0.5,4.3,340.0,81.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.7,3.0,20.0,0.0
356,2017-01-15 21:00,-0.6,3.2,340.0,83.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-1.1,2.8,21.0,0.0
357,2017-01-15 22:00,-1.1,2.1,20.0,88.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-1.5,2.6,22.0,0.0
358,2017-01-15 23:00,-2.1,2.1,20.0,87.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-2.0,2.4,23.0,0.0
359,2017-01-16 0:00,-2.7,1.5,20.0,86.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-2.3,2.2,0.0,0.0
360,2017-01-16 1:00,-2.7,1.4,360.0,90.0,0.0,9.0,0.0,0.0,0.0,13.0,2000,-2.4,2.1,1.0,0.0
361,2017-01-16 2:00,-2.5,1.2,360.0,87.0,0.0,9.0,0.0,0.0,7.0,12.0,2000,-1.8,2.0,2.0,0.0
362,2017-01-16 3:00,-2.6,1.1,50.0,85.0,0.0,9.0,0.0,4.0,4.0,12.0,2000,-1.7,1.9,3.0,0.0
363,2017-01-16 4:00,-2.4,0.5,50.0,85.0,0.0,9.0,0.0,6.0,6.0,12.0,2000,-1.1,1.9,4.0,0.0
364,2017-01-16 5:00,-1.9,1.6,20.0,83.0,0.0,9.0,0.0,7.0,7.0,11.0,2000,-0.6,1.8,5.0,0.0
365,2017-01-16 6:00,-1.2,1.2,50.0,83.0,0.0,9.0,0.0,8.0,8.0,11.0,2000,-0.5,1.8,6.0,0.0
366,2017-01-16 7:00,-0.9,1.2,70.0,80.0,0.0,9.0,0.0,8.0,8.0,11.0,2000,-0.5,1.8,7.0,0.0
367,2017-01-16 8:00,-1.8,1.1,110.0,86.0,0.0,0.0,0.0,8.0,8.0,11.0,2000,-1.0,1.8,8.0,0.0
368,2017-01-16 9:00,-1.0,0.8,70.0,77.0,0.2,0.0,0.22,7.0,7.0,11.0,2000,0.1,1.9,9.0,921600.0
369,2017-01-16 10:00,0.5,0.8,70.0,73.0,0.9,0.0,0.73,7.0,0.0,0.0,1973,4.0,2.1,10.0,3302400.0
370,2017-01-16 11:00,2.6,2.9,50.0,61.0,1.0,0.0,1.23,5.0,4.0,10.0,2000,3.4,2.5,11.0,7612800.0
371,2017-01-16 12:00,3.4,4.9,360.0,62.0,1.0,0.0,1.6,2.0,0.0,0.0,1986,6.4,3.0,12.0,9292800.0
372,2017-01-16 13:00,4.6,4.2,20.0,54.0,1.0,0.0,1.78,0.0,0.0,0.0,1987,14.1,3.7,13.0,10272000.0
373,2017-01-16 14:00,4.0,5.9,360.0,48.0,1.0,0.0,1.72,0.0,0.0,0.0,2000,13.3,4.4,14.0,10137600.0
374,2017-01-16 15:00,4.4,5.7,360.0,44.0,1.0,0.0,1.49,0.0,0.0,0.0,2000,9.3,4.9,15.0,9100800.0
375,2017-01-16 16:00,4.4,5.0,360.0,52.0,1.0,0.0,1.06,0.0,0.0,0.0,2000,7.7,5.1,16.0,6816000.0
376,2017-01-16 17:00,3.0,5.0,360.0,56.0,1.0,0.0,0.55,0.0,0.0,0.0,2000,3.0,5.0,17.0,3408000.0
377,2017-01-16 18:00,1.4,5.8,360.0,68.0,0.7,0.0,0.1,0.0,0.0,0.0,2000,0.8,4.6,18.0,451200.0
378,2017-01-16 19:00,0.7,4.4,360.0,71.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.1,4.1,19.0,0.0
379,2017-01-16 20:00,0.4,5.0,360.0,77.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.1,3.6,20.0,0.0
380,2017-01-16 21:00,-0.8,1.2,70.0,82.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-0.7,3.3,21.0,0.0
381,2017-01-16 22:00,-1.5,1.4,70.0,79.0,0.0,9.0,0.0,0.0,0.0,0.0,2000,-1.4,3.0,22.0,0.0
