,datetime,temperature,windspeed,wind_direction,humidity,hour,generation
14061,2018-08-09 22:00,28.8,1.9,340.0,83.0,22.0,0.0
14062,2018-08-09 23:00,28.7,0.8,340.0,83.0,23.0,0.0
14063,2018-08-10 0:00,28.5,1.4,340.0,84.0,0.0,0.0
14064,2018-08-10 1:00,28.1,1.3,320.0,88.0,1.0,0.0
14065,2018-08-10 2:00,27.9,1.6,250.0,87.0,2.0,0.0
14066,2018-08-10 3:00,27.9,0.7,270.0,86.0,3.0,0.0
14067,2018-08-10 4:00,27.9,0.9,250.0,86.0,4.0,0.0
14068,2018-08-10 5:00,28.1,1.5,250.0,86.0,5.0,0.0
14069,2018-08-10 6:00,27.5,0.5,250.0,97.0,6.0,0.0
14070,2018-08-10 7:00,27.8,1.4,250.0,95.0,7.0,96000.0
14071,2018-08-10 8:00,28.6,0.5,180.0,90.0,8.0,1401600.0
14072,2018-08-10 9:00,28.7,1.6,320.0,84.0,9.0,3907200.0
14073,2018-08-10 10:00,29.6,1.7,270.0,81.0,10.0,6096000.0
14074,2018-08-10 11:00,31.0,2.6,360.0,75.0,11.0,3091200.0
14075,2018-08-10 12:00,31.5,4.4,320.0,74.0,12.0,3532800.0
14076,2018-08-10 13:00,31.0,2.5,270.0,78.0,13.0,7411200.0
14077,2018-08-10 14:00,32.0,3.8,320.0,69.0,14.0,7152000.0
14078,2018-08-10 15:00,33.6,4.3,360.0,58.0,15.0,7363200.0
14079,2018-08-10 16:00,32.3,5.2,320.0,68.0,16.0,7680000.0
14080,2018-08-10 17:00,32.0,5.6,340.0,70.0,17.0,5251200.0
14081,2018-08-10 18:00,32.2,4.0,340.0,70.0,18.0,2822400.0
14082,2018-08-10 19:00,30.8,3.1,360.0,80.0,19.0,960000.0
14083,2018-08-10 20:00,29.9,3.1,20.0,83.0,20.0,76800.0
14084,2018-08-10 21:00,29.2,2.8,90.0,79.0,21.0,0.0
14085,2018-08-10 22:00,28.4,2.5,160.0,81.0,22.0,0.0
14086,2018-08-10 23:00,26.8,3.3,160.0,91.0,23.0,0.0
14087,2018-08-11 0:00,26.8,2.3,160.0,91.0,0.0,0.0
14088,2018-08-11 1:00,26.8,1.7,160.0,91.0,1.0,0.0
14089,2018-08-11 2:00,27.0,2.0,160.0,89.0,2.0,0.0
14090,2018-08-11 3:00,27.1,2.3,160.0,88.0,3.0,0.0
14091,2018-08-11 4:00,27.1,1.9,160.0,85.0,4.0,0.0
14092,2018-08-11 5:00,26.9,1.7,140.0,89.0,5.0,0.0
14093,2018-08-11 6:00,26.6,1.6,90.0,90.0,6.0,0.0
14094,2018-08-11 7:00,26.7,1.8,90.0,87.0,7.0,364800.0
14095,2018-08-11 8:00,27.8,1.7,90.0,82.0,8.0,2035200.0
14096,2018-08-11 9:00,28.7,2.1,110.0,77.0,9.0,3561600.0
14097,2018-08-11 10:00,29.2,2.8,140.0,75.0,10.0,4195200.0
14098,2018-08-11 11:00,31.3,3.7,140.0,65.0,11.0,5606400.0
14099,2018-08-11 12:00,32.3,2.6,110.0,61.0,12.0,5721600.0
14100,2018-08-11 13:00,32.6,2.0,160.0,60.0,13.0,6547200.0
14101,2018-08-11 14:00,32.6,3.6,90.0,61.0,14.0,8419200.0
14102,2018-08-11 15:00,33.3,3.1,160.0,56.0,15.0,7209600.0
14103,2018-08-11 16:00,33.4,2.9,180.0,57.0,16.0,5500800.0
14104,2018-08-11 17:00,32.4,3.2,140.0,59.0,17.0,5654400.0
14105,2018-08-11 18:00,31.1,2.8,340.0,72.0,18.0,2736000.0
14106,2018-08-11 19:00,30.5,1.2,340.0,77.0,19.0,537600.0
14107,2018-08-11 20:00,29.6,1.3,360.0,84.0,20.0,19200.0
14108,2018-08-11 21:00,29.2,0.8,50.0,84.0,21.0,0.0
14109,2018-08-11 22:00,29.1,0.7,90.0,77.0,22.0,0.0
14110,2018-08-11 23:00,28.5,1.9,110.0,77.0,23.0,0.0
14111,2018-08-12 0:00,28.0,1.3,90.0,79.0,0.0,0.0
14112,2018-08-12 1:00,27.7,1.4,90.0,78.0,1.0,0.0
14113,2018-08-12 2:00,27.3,2.0,110.0,79.0,2.0,0.0
14114,2018-08-12 3:00,27.0,2.0,110.0,79.0,3.0,0.0
14115,2018-08-12 4:00,26.7,1.6,90.0,79.0,4.0,0.0
14116,2018-08-12 5:00,26.5,2.2,90.0,79.0,5.0,0.0
14117,2018-08-12 6:00,26.5,1.7,160.0,78.0,6.0,0.0
14118,2018-08-12 7:00,27.1,2.5,160.0,76.0,7.0,57600.0
14119,2018-08-12 8:00,28.1,2.2,140.0,73.0,8.0,873600.0
14120,2018-08-12 9:00,29.7,1.7,110.0,68.0,9.0,2534400.0
14121,2018-08-12 10:00,31.5,3.8,140.0,63.0,10.0,4896000.0
14122,2018-08-12 11:00,31.9,3.7,160.0,65.0,11.0,6835200.0
14123,2018-08-12 12:00,32.5,3.9,140.0,60.0,12.0,8150400.0
14124,2018-08-12 13:00,32.7,4.8,140.0,63.0,13.0,9561600.0
14125,2018-08-12 14:00,32.8,3.9,140.0,62.0,14.0,9254400.0
14126,2018-08-12 15:00,32.0,5.3,160.0,63.0,15.0,7958400.0
14127,2018-08-12 16:00,33.0,4.7,160.0,59.0,16.0,6902400.0
14128,2018-08-12 17:00,32.9,3.5,180.0,61.0,17.0,3196800.0
14129,2018-08-12 18:00,31.9,3.8,160.0,64.0,18.0,1910400.0
14130,2018-08-12 19:00,30.5,4.2,160.0,67.0,19.0,729600.0
14131,2018-08-12 20:00,29.8,3.3,160.0,70.0,20.0,76800.0
14132,2018-08-12 21:00,29.5,3.0,140.0,70.0,21.0,0.0
14133,2018-08-12 22:00,29.2,2.8,140.0,72.0,22.0,0.0
14134,2018-08-12 23:00,29.0,3.6,140.0,74.0,23.0,0.0
14135,2018-08-13 0:00,28.7,3.5,160.0,75.0,0.0,0.0
14136,2018-08-13 1:00,28.5,2.9,140.0,76.0,1.0,0.0
14137,2018-08-13 2:00,28.4,2.6,160.0,77.0,2.0,0.0
14138,2018-08-13 3:00,28.4,2.9,160.0,77.0,3.0,0.0
14139,2018-08-13 4:00,27.9,1.8,140.0,80.0,4.0,0.0
14140,2018-08-13 5:00,27.8,1.6,140.0,80.0,5.0,0.0
14141,2018-08-13 6:00,27.9,1.7,140.0,82.0,6.0,0.0
14142,2018-08-13 7:00,28.6,2.4,140.0,79.0,7.0,192000.0
14143,2018-08-13 8:00,30.3,3.2,160.0,72.0,8.0,2073600.0
14144,2018-08-13 9:00,31.1,5.2,160.0,66.0,9.0,4761600.0
14145,2018-08-13 10:00,32.3,5.0,160.0,60.0,10.0,7036800.0
14146,2018-08-13 11:00,33.5,5.9,180.0,56.0,11.0,7728000.0
14147,2018-08-13 12:00,33.2,5.8,160.0,56.0,12.0,8160000.0
14148,2018-08-13 13:00,33.7,5.1,180.0,53.0,13.0,8390400.0
14149,2018-08-13 14:00,34.5,5.0,180.0,53.0,14.0,9465600.0
14150,2018-08-13 15:00,34.4,4.8,180.0,50.0,15.0,6739200.0
14151,2018-08-13 16:00,33.8,5.0,160.0,57.0,16.0,6595200.0
14152,2018-08-13 17:00,33.1,3.9,160.0,56.0,17.0,4627200.0
14153,2018-08-13 18:00,32.1,4.0,160.0,62.0,18.0,2064000.0
14154,2018-08-13 19:00,31.1,4.2,160.0,65.0,19.0,1123200.0
14155,2018-08-13 20:00,30.0,3.2,160.0,70.0,20.0,67200.0
14156,2018-08-13 21:00,29.4,3.7,160.0,73.0,21.0,0.0
14157,2018-08-13 22:00,29.0,3.0,160.0,72.0,22.0,0.0
14158,2018-08-13 23:00,28.8,3.4,160.0,72.0,23.0,0.0
14159,2018-08-14 0:00,28.5,2.7,140.0,74.0,0.0,0.0
14160,2018-08-14 1:00,28.1,1.5,110.0,77.0,1.0,0.0
14161,2018-08-14 2:00,27.5,1.3,90.0,80.0,2.0,0.0
14162,2018-08-14 3:00,27.2,2.2,140.0,80.0,3.0,0.0
14163,2018-08-14 4:00,26.9,1.0,110.0,79.0,4.0,0.0
14164,2018-08-14 5:00,26.6,0.6,180.0,81.0,5.0,0.0
14165,2018-08-14 6:00,26.4,0.9,140.0,81.0,6.0,0.0
14166,2018-08-14 7:00,26.8,2.2,140.0,78.0,7.0,230400.0
14167,2018-08-14 8:00,28.5,2.0,140.0,71.0,8.0,1920000.0
14168,2018-08-14 9:00,30.1,1.6,140.0,65.0,9.0,3523200.0
14169,2018-08-14 10:00,33.2,2.3,160.0,53.0,10.0,5990400.0
14170,2018-08-14 11:00,33.6,3.5,140.0,53.0,11.0,8572800.0
14171,2018-08-14 12:00,34.9,2.5,180.0,54.0,12.0,9120000.0
14172,2018-08-14 13:00,35.5,2.2,160.0,48.0,13.0,9100800.0
14173,2018-08-14 14:00,35.2,2.5,160.0,52.0,14.0,7296000.0
14174,2018-08-14 15:00,35.6,3.8,180.0,51.0,15.0,5884800.0
14175,2018-08-14 16:00,35.4,1.9,200.0,52.0,16.0,6441600.0
14176,2018-08-14 17:00,35.1,5.2,250.0,53.0,17.0,3638400.0
14177,2018-08-14 18:00,32.7,3.7,340.0,61.0,18.0,2419200.0
14178,2018-08-14 19:00,31.7,1.5,320.0,70.0,19.0,460800.0
14179,2018-08-14 20:00,30.7,1.5,340.0,68.0,20.0,0.0
14180,2018-08-14 21:00,30.1,1.0,340.0,70.0,21.0,0.0
14181,2018-08-14 22:00,29.3,1.7,50.0,77.0,22.0,0.0
14182,2018-08-14 23:00,29.0,1.1,70.0,77.0,23.0,0.0
14183,2018-08-15 0:00,28.7,0.8,90.0,76.0,0.0,0.0
14184,2018-08-15 1:00,28.0,0.8,50.0,87.0,1.0,0.0
14185,2018-08-15 2:00,27.9,0.5,270.0,86.0,2.0,0.0
14186,2018-08-15 3:00,27.7,0.8,110.0,81.0,3.0,0.0
14187,2018-08-15 4:00,27.3,1.4,110.0,79.0,4.0,0.0
14188,2018-08-15 5:00,27.0,1.5,70.0,83.0,5.0,0.0
14189,2018-08-15 6:00,27.0,1.5,70.0,80.0,6.0,0.0
14190,2018-08-15 7:00,27.3,2.2,50.0,80.0,7.0,144000.0
14191,2018-08-15 8:00,29.4,1.9,70.0,70.0,8.0,1785600.0
14192,2018-08-15 9:00,31.5,1.8,140.0,61.0,9.0,4444800.0
14193,2018-08-15 10:00,32.7,1.9,90.0,56.0,10.0,6806400.0
14194,2018-08-15 11:00,34.5,1.5,110.0,49.0,11.0,8332800.0
14195,2018-08-15 12:00,36.3,2.0,200.0,45.0,12.0,9110400.0
14196,2018-08-15 13:00,34.0,3.3,320.0,50.0,13.0,7795200.0
14197,2018-08-15 14:00,33.6,2.6,290.0,61.0,14.0,3388800.0
14198,2018-08-15 15:00,33.9,2.8,320.0,52.0,15.0,3158400.0
14199,2018-08-15 16:00,33.8,3.4,290.0,56.0,16.0,2601600.0
14200,2018-08-15 17:00,32.6,2.4,270.0,62.0,17.0,3273600.0
14201,2018-08-15 18:00,31.8,1.7,290.0,62.0,18.0,2073600.0
14202,2018-08-15 19:00,31.6,2.1,320.0,64.0,19.0,614400.0
14203,2018-08-15 20:00,30.7,3.0,250.0,70.0,20.0,48000.0
14204,2018-08-15 21:00,30.2,0.5,340.0,72.0,21.0,0.0
14205,2018-08-15 22:00,29.8,1.2,20.0,73.0,22.0,0.0
14206,2018-08-15 23:00,29.5,2.7,160.0,73.0,23.0,0.0
14207,2018-08-16 0:00,29.5,2.5,160.0,72.0,0.0,0.0
14208,2018-08-16 1:00,29.1,1.2,70.0,79.0,1.0,0.0
14209,2018-08-16 2:00,29.0,2.7,160.0,76.0,2.0,0.0
14210,2018-08-16 3:00,28.8,2.8,160.0,77.0,3.0,0.0
14211,2018-08-16 4:00,28.6,2.0,140.0,77.0,4.0,0.0
14212,2018-08-16 5:00,28.5,2.9,140.0,78.0,5.0,0.0
14213,2018-08-16 6:00,28.4,2.1,160.0,76.0,6.0,0.0
14214,2018-08-16 7:00,28.3,2.2,110.0,79.0,7.0,76800.0
14215,2018-08-16 8:00,29.5,2.5,110.0,75.0,8.0,1132800.0
14216,2018-08-16 9:00,31.1,3.1,160.0,67.0,9.0,3321600.0
14217,2018-08-16 10:00,32.2,4.3,140.0,60.0,10.0,4512000.0
14218,2018-08-16 11:00,31.9,4.0,160.0,62.0,11.0,5683200.0
14219,2018-08-16 12:00,33.0,5.4,160.0,57.0,12.0,8668800.0
14220,2018-08-16 13:00,33.0,4.2,160.0,57.0,13.0,6576000.0
14221,2018-08-16 14:00,32.4,5.5,140.0,60.0,14.0,5654400.0
14222,2018-08-16 15:00,31.6,4.9,140.0,62.0,15.0,5385600.0
14223,2018-08-16 16:00,31.0,6.9,160.0,61.0,16.0,4147200.0
14224,2018-08-16 17:00,30.6,6.0,160.0,63.0,17.0,2582400.0
14225,2018-08-16 18:00,30.6,1.5,110.0,66.0,18.0,1372800.0
14226,2018-08-16 19:00,29.5,3.1,110.0,68.0,19.0,556800.0
14227,2018-08-16 20:00,29.0,4.1,110.0,70.0,20.0,9600.0
14228,2018-08-16 21:00,28.9,3.8,110.0,71.0,21.0,0.0
14229,2018-08-16 22:00,28.6,3.1,140.0,72.0,22.0,0.0
14230,2018-08-16 23:00,28.0,3.3,110.0,73.0,23.0,0.0
14231,2018-08-17 0:00,27.5,3.3,110.0,70.0,0.0,0.0
14232,2018-08-17 1:00,26.7,4.3,140.0,62.0,1.0,0.0
14233,2018-08-17 2:00,26.4,4.1,140.0,54.0,2.0,0.0
14234,2018-08-17 3:00,26.1,2.9,160.0,55.0,3.0,0.0
14235,2018-08-17 4:00,25.8,4.4,110.0,57.0,4.0,0.0
14236,2018-08-17 5:00,25.5,2.6,110.0,58.0,5.0,0.0
14237,2018-08-17 6:00,25.0,2.7,140.0,58.0,6.0,0.0
14238,2018-08-17 7:00,24.9,4.4,110.0,56.0,7.0,153600.0
14239,2018-08-17 8:00,25.4,4.0,90.0,54.0,8.0,1401600.0
14240,2018-08-17 9:00,25.7,3.8,110.0,56.0,9.0,2668800.0
14241,2018-08-17 10:00,26.3,1.9,160.0,57.0,10.0,3753600.0
14242,2018-08-17 11:00,27.6,3.3,140.0,56.0,11.0,6480000.0
14243,2018-08-17 12:00,28.3,2.7,140.0,56.0,12.0,4809600.0
14244,2018-08-17 13:00,29.0,4.2,90.0,55.0,13.0,5673600.0
14245,2018-08-17 14:00,29.9,4.5,90.0,52.0,14.0,7622400.0
14246,2018-08-17 15:00,30.7,4.1,90.0,50.0,15.0,8726400.0
14247,2018-08-17 16:00,30.5,5.4,90.0,50.0,16.0,8006400.0
14248,2018-08-17 17:00,31.0,2.7,110.0,50.0,17.0,5596800.0
14249,2018-08-17 18:00,30.0,2.6,160.0,54.0,18.0,2361600.0
14250,2018-08-17 19:00,28.3,4.3,160.0,57.0,19.0,681600.0
14251,2018-08-17 20:00,27.1,3.4,160.0,61.0,20.0,19200.0
14252,2018-08-17 21:00,26.4,3.6,160.0,63.0,21.0,0.0
14253,2018-08-17 22:00,25.9,2.6,160.0,64.0,22.0,0.0
14254,2018-08-17 23:00,25.5,4.5,140.0,63.0,23.0,0.0
14255,2018-08-18 0:00,25.1,1.9,110.0,65.0,0.0,0.0
14256,2018-08-18 1:00,24.2,1.8,70.0,67.0,1.0,0.0
14257,2018-08-18 2:00,23.7,2.4,110.0,63.0,2.0,0.0
14258,2018-08-18 3:00,23.2,2.8,110.0,63.0,3.0,0.0
14259,2018-08-18 4:00,22.8,2.2,90.0,65.0,4.0,0.0
14260,2018-08-18 5:00,22.5,2.3,110.0,65.0,5.0,0.0
14261,2018-08-18 6:00,22.4,1.8,160.0,64.0,6.0,0.0
14262,2018-08-18 7:00,22.8,1.4,140.0,63.0,7.0,364800.0
14263,2018-08-18 8:00,23.8,2.1,110.0,61.0,8.0,1689600.0
14264,2018-08-18 9:00,26.0,2.0,140.0,56.0,9.0,4300800.0
14265,2018-08-18 10:00,28.4,2.5,90.0,47.0,10.0,6835200.0
14266,2018-08-18 11:00,29.8,2.5,110.0,42.0,11.0,8688000.0
14267,2018-08-18 12:00,30.8,3.2,140.0,42.0,12.0,9427200.0
14268,2018-08-18 13:00,31.8,3.1,70.0,41.0,13.0,9734400.0
14269,2018-08-18 14:00,32.5,2.6,160.0,40.0,14.0,9513600.0
14270,2018-08-18 15:00,32.7,3.9,180.0,42.0,15.0,8832000.0
14271,2018-08-18 16:00,32.3,1.9,270.0,48.0,16.0,6979200.0
14272,2018-08-18 17:00,31.6,3.7,180.0,51.0,17.0,5558400.0
14273,2018-08-18 18:00,29.2,4.1,320.0,62.0,18.0,3062400.0
14274,2018-08-18 19:00,28.1,1.7,360.0,64.0,19.0,844800.0
14275,2018-08-18 20:00,27.1,4.6,200.0,64.0,20.0,19200.0
14276,2018-08-18 21:00,26.5,3.5,180.0,65.0,21.0,0.0
14277,2018-08-18 22:00,25.9,4.0,180.0,69.0,22.0,0.0
14278,2018-08-18 23:00,25.6,3.3,200.0,71.0,23.0,0.0
14279,2018-08-19 0:00,25.2,2.0,180.0,71.0,0.0,0.0
14280,2018-08-19 1:00,24.6,2.9,160.0,73.0,1.0,0.0
14281,2018-08-19 2:00,24.2,2.6,160.0,76.0,2.0,0.0
14282,2018-08-19 3:00,24.1,2.9,160.0,77.0,3.0,0.0
14283,2018-08-19 4:00,23.7,2.5,140.0,80.0,4.0,0.0
14284,2018-08-19 5:00,23.7,3.0,160.0,77.0,5.0,0.0
14285,2018-08-19 6:00,23.1,1.7,110.0,82.0,6.0,0.0
14286,2018-08-19 7:00,23.5,2.2,140.0,77.0,7.0,307200.0
14287,2018-08-19 8:00,25.1,2.8,160.0,68.0,8.0,1910400.0
14288,2018-08-19 9:00,27.1,3.4,160.0,61.0,9.0,4070400.0
14289,2018-08-19 10:00,28.9,1.5,160.0,57.0,10.0,7382400.0
14290,2018-08-19 11:00,30.5,1.6,110.0,52.0,11.0,6720000.0
14291,2018-08-19 12:00,32.2,2.7,180.0,44.0,12.0,9619200.0
14292,2018-08-19 13:00,32.8,1.7,230.0,47.0,13.0,9273600.0
14293,2018-08-19 14:00,33.2,3.0,160.0,46.0,14.0,9782400.0
14294,2018-08-19 15:00,33.1,3.1,180.0,48.0,15.0,8707200.0
14295,2018-08-19 16:00,32.6,4.5,200.0,50.0,16.0,7171200.0
14296,2018-08-19 17:00,32.0,4.1,230.0,52.0,17.0,5241600.0
14297,2018-08-19 18:00,31.2,3.5,200.0,52.0,18.0,2784000.0
14298,2018-08-19 19:00,29.5,2.9,200.0,55.0,19.0,624000.0
14299,2018-08-19 20:00,28.2,3.1,160.0,54.0,20.0,9600.0
14300,2018-08-19 21:00,27.5,3.2,160.0,57.0,21.0,0.0
14301,2018-08-19 22:00,27.0,1.5,140.0,61.0,22.0,0.0
14302,2018-08-19 23:00,26.6,1.6,110.0,62.0,23.0,0.0
14303,2018-08-20 0:00,26.7,2.4,160.0,59.0,0.0,0.0
14304,2018-08-20 1:00,26.6,2.3,160.0,64.0,1.0,0.0
14305,2018-08-20 2:00,26.1,3.2,160.0,79.0,2.0,0.0
14306,2018-08-20 3:00,26.0,3.2,160.0,79.0,3.0,0.0
14307,2018-08-20 4:00,25.9,3.3,160.0,79.0,4.0,0.0
14308,2018-08-20 5:00,25.9,4.0,160.0,79.0,5.0,0.0
14309,2018-08-20 6:00,25.8,3.0,160.0,78.0,6.0,0.0
14310,2018-08-20 7:00,25.8,2.0,140.0,78.0,7.0,0.0
14311,2018-08-20 8:00,26.7,3.5,160.0,73.0,8.0,1008000.0
14312,2018-08-20 9:00,28.3,5.5,160.0,69.0,9.0,4291200.0
14313,2018-08-20 10:00,29.6,5.5,160.0,65.0,10.0,6633600.0
14314,2018-08-20 11:00,30.2,5.1,160.0,65.0,11.0,4896000.0
14315,2018-08-20 12:00,30.0,5.7,160.0,66.0,12.0,6249600.0
14316,2018-08-20 13:00,30.4,4.5,160.0,62.0,13.0,4300800.0
14317,2018-08-20 14:00,31.0,6.4,200.0,59.0,14.0,3955200.0
14318,2018-08-20 15:00,30.5,3.2,180.0,64.0,15.0,2582400.0
14319,2018-08-20 16:00,30.1,4.3,180.0,63.0,16.0,2630400.0
14320,2018-08-20 17:00,30.1,3.7,180.0,61.0,17.0,2899200.0
14321,2018-08-20 18:00,29.7,4.3,180.0,65.0,18.0,2284800.0
14322,2018-08-20 19:00,28.8,4.3,200.0,69.0,19.0,729600.0
14323,2018-08-20 20:00,27.7,3.4,180.0,76.0,20.0,9600.0
14324,2018-08-20 21:00,26.8,2.9,160.0,78.0,21.0,0.0
14325,2018-08-20 22:00,26.3,2.2,180.0,82.0,22.0,0.0
14326,2018-08-20 23:00,26.2,2.9,180.0,81.0,23.0,0.0
14327,2018-08-21 0:00,26.1,2.8,180.0,82.0,0.0,0.0
14328,2018-08-21 1:00,25.7,2.5,160.0,82.0,1.0,0.0
14329,2018-08-21 2:00,25.7,5.6,200.0,79.0,2.0,0.0
14330,2018-08-21 3:00,25.3,3.7,200.0,83.0,3.0,0.0
14331,2018-08-21 4:00,25.0,2.8,160.0,85.0,4.0,0.0
14332,2018-08-21 5:00,24.9,2.0,180.0,85.0,5.0,0.0
14333,2018-08-21 6:00,24.7,2.2,180.0,86.0,6.0,0.0
14334,2018-08-21 7:00,25.3,2.7,180.0,79.0,7.0,172800.0
14335,2018-08-21 8:00,26.8,5.2,200.0,76.0,8.0,1920000.0
14336,2018-08-21 9:00,28.6,3.6,200.0,66.0,9.0,4435200.0
14337,2018-08-21 10:00,30.2,4.4,200.0,56.0,10.0,6825600.0
14338,2018-08-21 11:00,31.7,4.4,180.0,53.0,11.0,8457600.0
14339,2018-08-21 12:00,32.6,4.4,200.0,50.0,12.0,9465600.0
14340,2018-08-21 13:00,32.6,3.4,290.0,52.0,13.0,9753600.0
14341,2018-08-21 14:00,32.4,2.7,270.0,49.0,14.0,8976000.0
14342,2018-08-21 15:00,33.0,3.7,290.0,48.0,15.0,8505600.0
14343,2018-08-21 16:00,32.6,3.2,270.0,51.0,16.0,6969600.0
14344,2018-08-21 17:00,31.4,4.4,320.0,57.0,17.0,4953600.0
14345,2018-08-21 18:00,31.2,5.4,360.0,66.0,18.0,2793600.0
14346,2018-08-21 19:00,29.4,4.2,360.0,76.0,19.0,547200.0
14347,2018-08-21 20:00,28.1,4.2,360.0,82.0,20.0,9600.0
14348,2018-08-21 21:00,27.3,3.7,20.0,86.0,21.0,0.0
14349,2018-08-21 22:00,26.9,2.9,50.0,87.0,22.0,0.0
14350,2018-08-21 23:00,26.7,2.0,50.0,88.0,23.0,0.0
14351,2018-08-22 0:00,26.5,2.5,20.0,90.0,0.0,0.0
14352,2018-08-22 1:00,26.2,3.2,50.0,90.0,1.0,0.0
14353,2018-08-22 2:00,25.9,1.9,70.0,88.0,2.0,0.0
14354,2018-08-22 3:00,25.5,1.3,50.0,89.0,3.0,0.0
14355,2018-08-22 4:00,25.3,1.5,70.0,86.0,4.0,0.0
14356,2018-08-22 5:00,25.3,0.3,0.0,84.0,5.0,0.0
14357,2018-08-22 6:00,25.3,1.1,20.0,87.0,6.0,0.0
14358,2018-08-22 7:00,25.5,2.6,50.0,85.0,7.0,86400.0
14359,2018-08-22 8:00,26.8,2.8,20.0,78.0,8.0,1190400.0
14360,2018-08-22 9:00,28.8,2.7,50.0,66.0,9.0,3292800.0
14361,2018-08-22 10:00,30.5,1.7,90.0,62.0,10.0,4137600.0
14362,2018-08-22 11:00,31.6,2.6,110.0,58.0,11.0,5740800.0
14363,2018-08-22 12:00,33.3,2.7,90.0,53.0,12.0,7094400.0
14364,2018-08-22 13:00,34.5,2.7,90.0,52.0,13.0,7891200.0
14365,2018-08-22 14:00,34.7,3.2,110.0,52.0,14.0,7766400.0
14366,2018-08-22 15:00,34.9,5.5,90.0,47.0,15.0,6998400.0
14367,2018-08-22 16:00,35.2,4.0,110.0,46.0,16.0,5721600.0
14368,2018-08-22 17:00,35.2,4.0,110.0,44.0,17.0,3859200.0
14369,2018-08-22 18:00,33.8,3.2,90.0,51.0,18.0,1574400.0
14370,2018-08-22 19:00,32.7,3.4,90.0,54.0,19.0,153600.0
14371,2018-08-22 20:00,31.5,4.7,110.0,57.0,20.0,0.0
14372,2018-08-22 21:00,30.6,3.7,90.0,62.0,21.0,0.0
14373,2018-08-22 22:00,30.3,5.1,90.0,62.0,22.0,0.0
14374,2018-08-22 23:00,28.6,4.9,90.0,72.0,23.0,0.0
14375,2018-08-23 0:00,27.8,5.5,90.0,75.0,0.0,0.0
14376,2018-08-23 1:00,28.4,4.9,90.0,70.0,1.0,0.0
14377,2018-08-23 2:00,28.4,4.2,90.0,70.0,2.0,0.0
14378,2018-08-23 3:00,28.4,3.8,90.0,72.0,3.0,0.0
14379,2018-08-23 4:00,27.1,5.4,90.0,79.0,4.0,0.0
14380,2018-08-23 5:00,27.6,5.5,90.0,75.0,5.0,0.0
14381,2018-08-23 6:00,26.3,5.9,90.0,85.0,6.0,0.0
14382,2018-08-23 7:00,25.8,4.7,90.0,87.0,7.0,0.0
14383,2018-08-23 8:00,26.6,5.3,90.0,81.0,8.0,86400.0
14384,2018-08-23 9:00,26.0,6.4,90.0,87.0,9.0,326400.0
14385,2018-08-23 10:00,25.9,6.4,90.0,87.0,10.0,499200.0
14386,2018-08-23 11:00,26.6,6.3,90.0,83.0,11.0,873600.0
14387,2018-08-23 12:00,26.8,6.2,110.0,81.0,12.0,998400.0
14388,2018-08-23 13:00,26.1,6.8,90.0,85.0,13.0,1027200.0
14389,2018-08-23 14:00,25.6,7.7,90.0,87.0,14.0,556800.0
14390,2018-08-23 15:00,25.2,7.7,90.0,90.0,15.0,316800.0
14391,2018-08-23 16:00,24.9,7.8,90.0,93.0,16.0,172800.0
14392,2018-08-23 17:00,25.0,6.1,90.0,95.0,17.0,0.0
14393,2018-08-23 18:00,25.8,6.1,110.0,90.0,18.0,0.0
14394,2018-08-23 19:00,25.7,4.8,110.0,91.0,19.0,0.0
14395,2018-08-23 20:00,25.3,4.0,110.0,94.0,20.0,0.0
14396,2018-08-23 21:00,25.0,5.0,90.0,94.0,21.0,0.0
14397,2018-08-23 22:00,24.6,4.5,70.0,95.0,22.0,0.0
14398,2018-08-23 23:00,24.4,4.3,50.0,96.0,23.0,0.0
14399,2018-08-24 0:00,24.6,4.1,20.0,97.0,0.0,0.0
14400,2018-08-24 1:00,24.9,6.2,360.0,97.0,1.0,0.0
14401,2018-08-24 2:00,25.0,4.6,320.0,95.0,2.0,0.0
14402,2018-08-24 3:00,25.6,4.8,290.0,94.0,3.0,0.0
14403,2018-08-24 4:00,25.3,7.7,320.0,95.0,4.0,0.0
14404,2018-08-24 5:00,25.3,6.6,320.0,94.0,5.0,0.0
14405,2018-08-24 6:00,25.3,9.4,320.0,94.0,6.0,0.0
14406,2018-08-24 7:00,25.6,9.1,320.0,89.0,7.0,0.0
14407,2018-08-24 8:00,26.0,7.5,320.0,89.0,8.0,825600.0
14408,2018-08-24 9:00,26.6,7.3,290.0,84.0,9.0,2016000.0
14409,2018-08-24 10:00,27.0,5.9,290.0,82.0,10.0,2160000.0
14410,2018-08-24 11:00,26.7,7.3,320.0,82.0,11.0,4252800.0
14411,2018-08-24 12:00,26.9,7.1,320.0,79.0,12.0,6038400.0
14412,2018-08-24 13:00,26.8,5.2,290.0,79.0,13.0,4627200.0
14413,2018-08-24 14:00,27.0,5.8,320.0,76.0,14.0,3878400.0
14414,2018-08-24 15:00,27.5,6.8,320.0,67.0,15.0,5971200.0
14415,2018-08-24 16:00,27.7,5.1,290.0,69.0,16.0,7670400.0
14416,2018-08-24 17:00,27.7,5.2,320.0,67.0,17.0,5241600.0
14417,2018-08-24 18:00,27.4,4.7,320.0,68.0,18.0,2160000.0
14418,2018-08-24 19:00,26.5,1.9,270.0,74.0,19.0,662400.0
